element,id,geometry,leisure,name,seamark:harbour:category,seamark:type,source,wheelchair,check_date,sport,addr:city,addr:housenumber,addr:postcode,addr:street,phone,source:date,surface,natural,leaf_cycle,leaf_type,covered,fee,indoor,fixme,alt_name,highway,lit,landuse,loc_ref,access,shade,name:etymology:wikidata,wikidata,website,layer,check_date:opening_hours,dog,opening_hours,wetland,note,operator,operator:wikidata,wikipedia,construction,bicycle,tracktype,hoops,water,landcover,garden:type,genus,species,charge,email,official_name,old_name,tourism,wikimedia_commons,description,start_date,source:name,barrier,level,levels,access:conditional,foot:conditional,seasonal,vehicle,foot,residential,disused:highway,heritage,heritage:operator,ref:rce,horse,trail_visibility,bridge,motor_vehicle,check_date:surface,intermittent,ele,area,canoe,barrier:material,historic,ref:heritage,service,maxweight:signed,opening_date,usage,informal,building:levels,building:part,type,name:en,name:nl
relation,1853895,"POLYGON ((4.3722647 51.995835, 4.3721331 51.9958002, 4.3719231 51.9957447, 4.3719658 51.9956796, 4.372004 51.9956214, 4.3720837 51.9954968, 4.3733513 51.9958327, 4.3744885 51.9961429, 4.3745287 51.9960835, 4.3726895 51.9955971, 4.3719992 51.9954145, 4.3714418 51.9952715, 4.3713717 51.9952405, 4.371488 51.995064, 4.3712269 51.9949991, 4.3711631 51.9950943, 4.3710198 51.9953172, 4.3708528 51.9955668, 4.3708581 51.9955947, 4.3708775 51.9956161, 4.3709032 51.9956298, 4.3716608 51.99583, 4.3722005 51.9959741, 4.3722179 51.9959842, 4.3723065 51.9958477, 4.3722647 51.995835), (4.3711306 51.9952955, 4.3711861 51.9952903, 4.3714826 51.9953668, 4.3716323 51.9954119, 4.3716557 51.9954923, 4.371733 51.9955219, 4.3717205 51.9955457, 4.3717116 51.995553, 4.3716215 51.9955344, 4.3715734 51.9955689, 4.3711332 51.9954494, 4.371097 51.9954224, 4.3710764 51.9953748, 4.3710941 51.995337, 4.3711306 51.9952955))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,
relation,1853901,"POLYGON ((4.3910337 51.9813713, 4.3914895 51.9812603, 4.3915357 51.9812481, 4.3915527 51.9812382, 4.3915842 51.9812226, 4.3915448 51.9812164, 4.3915376 51.9812286, 4.3915262 51.981237, 4.3914668 51.9812476, 4.3914498 51.9812457, 4.391381 51.9812428, 4.391317 51.9812194, 4.3912564 51.9811816, 4.3912309 51.9811387, 4.3911869 51.9810876, 4.391152 51.981066, 4.3909205 51.9810068, 4.390755 51.9809504, 4.3907075 51.9809202, 4.3906061 51.9808008, 4.3905154 51.9808, 4.390368 51.9807098, 4.3902487 51.980684, 4.390205 51.980747, 4.3900239 51.9811949, 4.3901645 51.9812194, 4.3902449 51.9812305, 4.3910337 51.9813713), (4.3906317 51.9809738, 4.3904876 51.9811973, 4.3901446 51.9811381, 4.3902999 51.9808364, 4.3905116 51.9808423, 4.3906251 51.9809179, 4.3906317 51.9809738), (4.3908104 51.9810365, 4.3908906 51.9810179, 4.3911801 51.98111, 4.3912782 51.9812051, 4.3912103 51.9812413, 4.3910404 51.9813107, 4.3907045 51.981249, 4.3908104 51.9810365))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,
relation,1853902,"POLYGON ((4.3878559 51.9804057, 4.388067 51.9804351, 4.3880809 51.9804845, 4.3881338 51.9804959, 4.3882092 51.9805395, 4.3888306 51.9805579, 4.3890332 51.9805712, 4.3891612 51.980574, 4.3893141 51.9805407, 4.3894768 51.9805421, 4.3896049 51.9805825, 4.389838 51.980551, 4.390029 51.9805399, 4.3901673 51.9805418, 4.3902959 51.9805776, 4.390403 51.9806121, 4.3905499 51.9806897, 4.3906877 51.9807335, 4.3910069 51.9809677, 4.3912325 51.981039, 4.3913806 51.9811304, 4.3914606 51.9811594, 4.3915078 51.981174, 4.3915404 51.9811859, 4.391546 51.9811935, 4.3915448 51.9812164, 4.3915842 51.9812226, 4.3916252 51.9811793, 4.3916651 51.9811529, 4.3916998 51.9811255, 4.3917573 51.9811075, 4.3918356 51.9810906, 4.3921535 51.9810389, 4.3924261 51.9809965, 4.3926418 51.9809714, 4.3928274 51.9809172, 4.3929666 51.9808832, 4.3931444 51.9808315, 4.3932278 51.9808007, 4.3933471 51.980745, 4.3934269 51.9807002, 4.3934937 51.9806622, 4.3935429 51.9806259, 4.3935683 51.9805945, 4.393574 51.980555, 4.3935721 51.9804713, 4.3935231 51.9802302, 4.393474 51.9799914, 4.3934344 51.9797695, 4.3933509 51.9794718, 4.3933219 51.9793736, 4.3925179 51.9794906, 4.391718 51.9795524, 4.3914558 51.9795851, 4.3907132 51.9796068, 4.3888183 51.9796236, 4.3885645 51.979627, 4.3882128 51.9796558, 4.3877295 51.9796666, 4.3874431 51.9796466, 4.3867481 51.9795632, 4.3866971 51.9795674, 4.3866467 51.9795737, 4.3866156 51.9795915, 4.3865814 51.9796276, 4.3866431 51.9796298, 4.3867468 51.9796461, 4.3872932 51.9797321, 4.3878632 51.97982, 4.388005 51.9798521, 4.3879275 51.9799503, 4.3878277 51.9801484, 4.3877511 51.9803069, 4.3878559 51.9804057), (4.3888561 51.980107, 4.3890724 51.9801311, 4.3891583 51.9801678, 4.3892305 51.9801705, 4.3892341 51.9802217, 4.3888663 51.980299, 4.3888155 51.980312, 4.3887655 51.9802849, 4.3887093 51.9802086, 4.3887179 51.9801505, 4.3887836 51.9801199, 4.3888561 51.980107), (4.3918846 51.9810178, 4.3919545 51.9808794, 4.3920113 51.9806992, 4.3920682 51.9806781, 4.3922719 51.9806581, 4.3926864 51.9807177, 4.3926926 51.9807811, 4.3927269 51.9808185, 4.3927365 51.9808618, 4.3927148 51.9808878, 4.3926597 51.9809311, 4.3925334 51.9809629, 4.3919476 51.9810313, 4.3918846 51.9810178))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,
relation,1853904,"POLYGON ((4.3848148 51.9761506, 4.3847866 51.9761528, 4.3847673 51.9761997, 4.3847619 51.9762461, 4.3846743 51.9764359, 4.384657 51.9764816, 4.384652 51.9765073, 4.3846504 51.9765243, 4.3846216 51.9765295, 4.3845643 51.9765205, 4.3843872 51.9764987, 4.3843687 51.9764941, 4.3843235 51.9764939, 4.3842288 51.9766464, 4.3841751 51.9767274, 4.384049 51.9768715, 4.3840045 51.9768638, 4.38406 51.9769485, 4.3841353 51.976966, 4.3843299 51.9769812, 4.3847234 51.9770548, 4.3847105 51.9771516, 4.3842467 51.9770706, 4.3840686 51.9770458, 4.3839487 51.9770782, 4.3838822 51.9771512, 4.383924 51.9772184, 4.3840418 51.9772728, 4.3844783 51.977367, 4.3845693 51.9774113, 4.3845573 51.9774646, 4.384497 51.9774975, 4.384389 51.9774865, 4.3841087 51.9774307, 4.3839143 51.9774057, 4.3837455 51.9774543, 4.3842561 51.9776572, 4.3843707 51.9779087, 4.3842677 51.9779833, 4.3841767 51.9779316, 4.3839383 51.9777124, 4.3837329 51.9775044, 4.3835701 51.9775466, 4.383611 51.9776024, 4.3835235 51.9776965, 4.3835917 51.9777943, 4.3836875 51.977863, 4.3835897 51.9778728, 4.3835581 51.9779379, 4.3833514 51.9778828, 4.3833354 51.9779077, 4.3835312 51.9779446, 4.3837424 51.9779646, 4.3839378 51.977954, 4.3840129 51.9779598, 4.3840815 51.9779761, 4.3843106 51.9780707, 4.3854183 51.9782573, 4.3866548 51.9784776, 4.3874403 51.9785863, 4.3874836 51.9785319, 4.3876598 51.9785528, 4.3879157 51.9786072, 4.3880334 51.9786057, 4.3883072 51.9786541, 4.3887102 51.9787156, 4.3887452 51.9787356, 4.3887658 51.9787757, 4.3887422 51.9788373, 4.3887665 51.9788394, 4.3889859 51.9789202, 4.3893252 51.9789855, 4.3896873 51.9790183, 4.3897811 51.9789944, 4.3898682 51.9789698, 4.390419 51.9787009, 4.3905167 51.9785967, 4.3905685 51.978487, 4.3907843 51.9780169, 4.3913758 51.9781074, 4.3915673 51.9781448, 4.3916049 51.9781288, 4.3916524 51.9781006, 4.3917265 51.9780227, 4.3919989 51.978007, 4.3923513 51.978035, 4.3924728 51.978036, 4.392514 51.9780113, 4.3924973 51.9779789, 4.3924114 51.9779473, 4.3922164 51.9779133, 4.3922393 51.977863, 4.3922891 51.9778395, 4.3923928 51.9778471, 4.3926707 51.9779071, 4.3927665 51.9778702, 4.3916787 51.977693, 4.3905884 51.9775044, 4.390475 51.9775317, 4.3902765 51.9775747, 4.3901965 51.9776187, 4.3899268 51.9776125, 4.3897092 51.9776227, 4.38957 51.9776662, 4.3895255 51.977652, 4.3893609 51.9775995, 4.389 51.9775476, 4.3887104 51.977563, 4.3886044 51.9775687, 4.388328 51.9775663, 4.3878091 51.9775088, 4.387797 51.9774641, 4.3878574 51.9774408, 4.3879107 51.9773838, 4.3878586 51.9773492, 4.3878525 51.9773345, 4.3879692 51.9773395, 4.3880463 51.9773429, 4.3880831 51.9773325, 4.3880779 51.9773166, 4.3880584 51.9773027, 4.3877503 51.9771954, 4.3877116 51.9771625, 4.3876987 51.9771278, 4.3874301 51.9769695, 4.3871705 51.9769406, 4.3864663 51.9768296, 4.3862058 51.9767841, 4.3856509 51.9766952, 4.3850283 51.976584, 4.3847535 51.9765269, 4.3848077 51.9764953, 4.3847679 51.9764173, 4.3848541 51.9763692, 4.384879 51.9763016, 4.384872 51.9762688, 4.3847758 51.9762423, 4.3849249 51.9762108, 4.3854424 51.976286, 4.3854696 51.9762587, 4.3849415 51.9761706, 4.3848148 51.9761506), (4.3844466 51.9765517, 4.3854974 51.976731, 4.3857491 51.9770796, 4.3843193 51.9768411, 4.3844466 51.9765517), (4.3842396 51.9768807, 4.3851651 51.9770284, 4.3860646 51.9771762, 4.3860678 51.977192, 4.3860446 51.9772097, 4.3851542 51.9770601, 4.3842287 51.9769061, 4.3842396 51.9768807), (4.3855809 51.977214, 4.3856398 51.9772058, 4.3857048 51.9772038, 4.3857402 51.9772144, 4.3857818 51.9772315, 4.3858188 51.977231, 4.3858796 51.9772396, 4.3858988 51.9772689, 4.3858828 51.9772929, 4.3858885 51.9773236, 4.3858571 51.9773812, 4.3857662 51.9774054, 4.3855895 51.9773769, 4.3855237 51.9773613, 4.3855015 51.9773379, 4.3855253 51.9773143, 4.3855671 51.9772852, 4.3855645 51.9772563, 4.3855809 51.977214), (4.3876644 51.977448, 4.3876625 51.9774711, 4.3869186 51.9773517, 4.3861789 51.9772303, 4.3861677 51.9772219, 4.3861758 51.9771995, 4.3861959 51.9772, 4.3876644 51.977448), (4.3862024 51.9773466, 4.3862233 51.9773055, 4.3863068 51.9773123, 4.3864732 51.9773531, 4.3865072 51.9773573, 4.3865527 51.9773624, 4.3865582 51.9773834, 4.3865243 51.9774144, 4.3865131 51.9774488, 4.3865016 51.9775002, 4.3864433 51.9775247, 4.3862751 51.9774916, 4.3861214 51.9774795, 4.3861118 51.9774395, 4.3861711 51.977396, 4.3862024 51.9773466), (4.3849981 51.9774914, 4.3851283 51.9774987, 4.3856518 51.9775776, 4.3856909 51.9776231, 4.3856566 51.977678, 4.3849396 51.9775631, 4.3849304 51.9775237, 4.3849544 51.9774972, 4.3849981 51.9774914), (4.386038 51.9776654, 4.3861688 51.9776854, 4.3864498 51.9776973, 4.3864189 51.9778001, 4.3858923 51.9777157, 4.3859069 51.9776955, 4.3859477 51.9776669, 4.386038 51.9776654), (4.385873 51.9780009, 4.3858569 51.9779358, 4.3858828 51.9779006, 4.3859834 51.9778981, 4.386215 51.9779523, 4.3861318 51.9780466, 4.3859959 51.9780506, 4.3859192 51.9780351, 4.385873 51.9780009), (4.3867029 51.9780299, 4.386699 51.9781376, 4.3866168 51.9781146, 4.3865367 51.978077, 4.3865405 51.9780114, 4.3867029 51.9780299), (4.3847158 51.9780589, 4.3847328 51.9780101, 4.3853983 51.9781278, 4.3853218 51.9781965, 4.3847888 51.9781022, 4.3847158 51.9780589), (4.3870072 51.9780644, 4.3869049 51.978163, 4.3868352 51.9781544, 4.3868322 51.9781073, 4.3868558 51.978048, 4.3870072 51.9780644), (4.3854374 51.978217, 4.3855298 51.978139, 4.3856682 51.9781537, 4.3857501 51.9780941, 4.3858624 51.9780882, 4.3859932 51.9781234, 4.3860448 51.9781936, 4.3865188 51.9782824, 4.3864528 51.9783965, 4.3854374 51.978217), (4.3904551 51.9776763, 4.3903737 51.9776744, 4.3904291 51.9776409, 4.3905351 51.9776193, 4.3905886 51.9776085, 4.3907142 51.9776163, 4.3907517 51.9776504, 4.3907398 51.9776944, 4.390701 51.9777176, 4.3906189 51.9777169, 4.3905535 51.9777063, 4.3904854 51.9777044, 4.3904551 51.9776763), (4.3902876 51.9778006, 4.3901904 51.9777975, 4.3900384 51.9777699, 4.3898514 51.9777515, 4.3898066 51.9777269, 4.3898539 51.9776824, 4.3901032 51.9776808, 4.3902577 51.9777023, 4.39031 51.9777653, 4.3902876 51.9778006), (4.3914815 51.9778088, 4.3913287 51.9777906, 4.391341 51.9777298, 4.3914123 51.9777237, 4.3914495 51.9777287, 4.3914886 51.9777344, 4.3915483 51.9777585, 4.3915638 51.977796, 4.3915363 51.9778059, 4.3914815 51.9778088), (4.387761 51.977585, 4.387787 51.9775901, 4.3875472 51.9780499, 4.3875211 51.9780448, 4.387761 51.977585), (4.3873531 51.9778232, 4.3874163 51.97779, 4.3874862 51.9777979, 4.3875458 51.977798, 4.3874872 51.9779054, 4.3874373 51.9780105, 4.3873202 51.9779853, 4.3872543 51.9779497, 4.3872528 51.9778966, 4.3873531 51.9778232), (4.3896525 51.977771, 4.3901431 51.9778486, 4.3902339 51.9778725, 4.3902378 51.9778831, 4.390227 51.9778924, 4.390152 51.9778833, 4.3898211 51.9778344, 4.3897176 51.9778209, 4.3896337 51.977819, 4.3895742 51.9778261, 4.3895067 51.9778577, 4.3894507 51.9780222, 4.3894057 51.9781856, 4.3893417 51.9781841, 4.389364 51.9780569, 4.3894588 51.9778359, 4.3895049 51.977793, 4.3895436 51.9777764, 4.3895521 51.9777558, 4.3895657 51.9777529, 4.3895973 51.977759, 4.3896525 51.977771), (4.3903069 51.9779032, 4.390323 51.9778751, 4.3915756 51.9780816, 4.39154 51.9781128, 4.3913932 51.9780767, 4.3908005 51.9779831, 4.3903069 51.9779032), (4.387521 51.9780724, 4.3878027 51.9781124, 4.3876256 51.9784706, 4.3874082 51.978441, 4.387521 51.9780724), (4.389789 51.9783484, 4.3897494 51.9784005, 4.389671 51.9784345, 4.38954 51.9784088, 4.3895142 51.9783663, 4.3895063 51.9782556, 4.3895485 51.9781743, 4.3896146 51.9781498, 4.3897309 51.9781417, 4.3897811 51.9781384, 4.3898181 51.9781808, 4.3898075 51.9783126, 4.389789 51.9783484), (4.3890069 51.9782613, 4.3890908 51.9782537, 4.3892587 51.978281, 4.3893265 51.9782574, 4.3893786 51.9782667, 4.3893427 51.9783647, 4.3891918 51.9785771, 4.3891574 51.9785726, 4.3892568 51.9783455, 4.3892512 51.9783246, 4.3890946 51.9782979, 4.3890399 51.9783043, 4.3889635 51.9783357, 4.3888965 51.9783409, 4.3886815 51.9783072, 4.3886824 51.9782915, 4.3887041 51.9782758, 4.3888937 51.9782996, 4.3890069 51.9782613), (4.3870086 51.9784391, 4.3870367 51.9783674, 4.3873537 51.978383, 4.3873197 51.9784875, 4.3870086 51.9784391), (4.3900268 51.9786853, 4.3899502 51.9786902, 4.3898603 51.9786951, 4.3898101 51.9786821, 4.3897705 51.9786609, 4.3898815 51.978477, 4.3901854 51.9784933, 4.3904707 51.9785258, 4.3904496 51.9786023, 4.390402 51.9786544, 4.3903413 51.9787016, 4.3902461 51.9787097, 4.3901959 51.9786967, 4.3901272 51.9786869, 4.3900268 51.9786853))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,
relation,1853965,"POLYGON ((4.3797892 51.9979503, 4.3798022 51.9979292, 4.3798093 51.9978583, 4.3797867 51.9978495, 4.3797627 51.9978409, 4.3797255 51.9978264, 4.3796919 51.9978099, 4.379655 51.9977872, 4.3796168 51.997769, 4.3795836 51.9977577, 4.3795468 51.9977476, 4.379531 51.9977587, 4.3795226 51.9977674, 4.3792041 51.998222, 4.3778796 52.0001123, 4.3777111 52.0003566, 4.3776634 52.0004289, 4.3774771 52.0006977, 4.3776465 52.0007419, 4.3776537 52.0007407, 4.3776768 52.0007238, 4.3777033 52.0007069, 4.3777466 52.0006913, 4.377793 52.0006772, 4.3778344 52.0006626, 4.3778829 52.00065, 4.3778918 52.0006411, 4.3779028 52.0006248, 4.3779425 52.0005683, 4.3780461 52.0005062, 4.3781006 52.0004355, 4.3785119 51.999843, 4.3793654 51.9986025, 4.3797167 51.9981082, 4.379818 51.9979569, 4.3797892 51.9979503), (4.3786504 51.9993399, 4.3782216 51.9999978, 4.3780777 52.0002476, 4.3779409 52.0004073, 4.3777596 52.0006439, 4.3777395 52.0006559, 4.3777206 52.0006562, 4.3776961 52.0006477, 4.3776542 52.0006378, 4.3777091 52.0005597, 4.3778717 52.0003237, 4.37825 51.999782, 4.37864 51.9992179, 4.3790922 51.9985794, 4.3795884 51.9978689, 4.37969 51.9978933, 4.3793372 51.9983517, 4.378657 51.9993307, 4.3786504 51.9993399))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,
relation,1853966,"POLYGON ((4.3790134 52.0024383, 4.3789755 52.0024798, 4.3788118 52.0027122, 4.3789624 52.0027491, 4.3790749 52.0025841, 4.3791816 52.002611, 4.3790584 52.0027933, 4.3788004 52.0027285, 4.3787939 52.0027377, 4.3789046 52.0027668, 4.3788704 52.0028161, 4.3789278 52.0028704, 4.3788894 52.0029315, 4.3786148 52.0028633, 4.378604 52.0028294, 4.3783122 52.0027552, 4.3786042 52.0023224, 4.3785285 52.0023007, 4.3783451 52.0022516, 4.3782378 52.0022336, 4.3780441 52.0022319, 4.3777702 52.0022431, 4.3777452 52.002247, 4.3777258 52.0022565, 4.3777185 52.0022667, 4.3776489 52.0023732, 4.3776462 52.0023746, 4.3778743 52.0024334, 4.3777906 52.0025522, 4.3776022 52.002502, 4.3775749 52.0025434, 4.3777467 52.0025886, 4.3777617 52.0025913, 4.3776768 52.0027076, 4.3776663 52.0027045, 4.3776449 52.0026989, 4.3775447 52.0028399, 4.3778307 52.0029121, 4.3778457 52.0028917, 4.3779117 52.0029109, 4.3778969 52.0029307, 4.3801562 52.0035648, 4.3802114 52.0035679, 4.3804829 52.0032157, 4.3807115 52.0029025, 4.3807042 52.0028564, 4.3800886 52.0026921, 4.3799592 52.0026601, 4.3798941 52.0026736, 4.3796966 52.0029702, 4.3798006 52.0030015, 4.37974 52.0030959, 4.3795016 52.0030275, 4.3797529 52.0026612, 4.379761 52.0026112, 4.3791436 52.0024467, 4.3790472 52.0024304, 4.3790134 52.0024383), (4.3800293 52.0034366, 4.379534 52.0033011, 4.3790083 52.0031447, 4.3781968 52.0029128, 4.3780138 52.0028765, 4.3778565 52.0028292, 4.377833 52.0027888, 4.3778369 52.0027599, 4.377839 52.0027409, 4.3779568 52.0025736, 4.3780641 52.0024509, 4.3781013 52.00244, 4.3781227 52.0024438, 4.3781281 52.0024781, 4.3780063 52.0026973, 4.3780024 52.0027355, 4.3780234 52.0027565, 4.3781424 52.0027993, 4.3792486 52.0031316, 4.379756 52.0032764, 4.3801626 52.0033883, 4.3801557 52.0034242, 4.3801245 52.003445, 4.3801115 52.0034437, 4.3800293 52.0034366))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,
relation,1853985,"POLYGON ((4.3906663 52.0169608, 4.3906925 52.0169236, 4.3905752 52.0168781, 4.3905194 52.0168491, 4.3904388 52.0168166, 4.3904254 52.016811, 4.3895567 52.0164499, 4.3885983 52.0160443, 4.38764 52.0156261, 4.3866037 52.015162, 4.3856367 52.0147241, 4.3846354 52.0142554, 4.3843547 52.0141921, 4.3841865 52.0141174, 4.3829949 52.0135157, 4.3828661 52.0136306, 4.3828268 52.013738, 4.3828554 52.0139783, 4.3848837 52.0147544, 4.3850623 52.0148226, 4.3876079 52.0157941, 4.3889484 52.0163187, 4.3898278 52.0166714, 4.3903829 52.0168867, 4.3904163 52.0168996, 4.3904254 52.0168936, 4.3906282 52.0169666, 4.3906663 52.0169608), (4.3829482 52.0136852, 4.3830128 52.0136575, 4.3831473 52.013688, 4.3832468 52.0137608, 4.3833365 52.013846, 4.3833089 52.0139497, 4.3832294 52.0139792, 4.3830765 52.0139273, 4.383008 52.013864, 4.3829455 52.0137469, 4.3829482 52.0136852))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,meadow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,
relation,1853987,"POLYGON ((4.3756003 52.0130876, 4.376009 52.0127245, 4.3762391 52.0125431, 4.3765651 52.0122686, 4.3769937 52.0118777, 4.3772148 52.011686, 4.3771052 52.0116294, 4.3771476 52.0115289, 4.3765827 52.0113625, 4.3764226 52.0115872, 4.3763134 52.0117369, 4.3761861 52.0120162, 4.3761075 52.0122272, 4.3760242 52.0124361, 4.3759412 52.0125844, 4.375756 52.0127895, 4.3756381 52.0129364, 4.3754576 52.0131289, 4.3748056 52.0137587, 4.3748102 52.0137616, 4.3756003 52.0130876), (4.3766337 52.0115145, 4.3766654 52.0114619, 4.3769267 52.0115458, 4.3768919 52.0115965, 4.3768285 52.0115857, 4.3766337 52.0115145), (4.3762709 52.0121298, 4.3763312 52.0120596, 4.3763485 52.0119962, 4.3763755 52.0119484, 4.3764623 52.0118725, 4.3765235 52.0117828, 4.3765545 52.0117359, 4.376562 52.0116957, 4.3765712 52.0116024, 4.3765836 52.0115943, 4.3767304 52.0116373, 4.3767367 52.0116606, 4.3766607 52.0117308, 4.3766113 52.011785, 4.3765384 52.0118987, 4.3764816 52.0119514, 4.3763579 52.0121264, 4.3763176 52.0121508, 4.3762883 52.0121479, 4.3762761 52.0121385, 4.3762709 52.0121298))",,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,
relation,1854008,"POLYGON ((4.3817077 52.0031773, 4.3815535 52.0034279, 4.3816452 52.003451, 4.3815422 52.0035838, 4.3812916 52.0035075, 4.3815138 52.0031998, 4.3815554 52.0031319, 4.3815468 52.0031035, 4.3815052 52.0030694, 4.3809028 52.0029092, 4.3808396 52.0029471, 4.380678 52.0031587, 4.3804939 52.0034575, 4.3803929 52.0035925, 4.3804332 52.003614, 4.3825398 52.0041749, 4.3829373 52.0042729, 4.383406 52.0036016, 4.383416 52.0035658, 4.3827432 52.003387, 4.3826779 52.0033716, 4.3826327 52.0033804, 4.3824069 52.0037072, 4.3825231 52.0037405, 4.3824564 52.0038273, 4.3822272 52.0037643, 4.3824973 52.0033773, 4.3824859 52.0033529, 4.381937 52.0032068, 4.3817486 52.0031617, 4.3817077 52.0031773), (4.3805497 52.0035298, 4.3805686 52.0035108, 4.3806271 52.0035113, 4.3807861 52.0035546, 4.3815048 52.003743, 4.3827494 52.0040727, 4.3827828 52.0040958, 4.382779 52.0041244, 4.3827541 52.0041354, 4.3826957 52.0041349, 4.3822248 52.0040076, 4.3815123 52.0038192, 4.3813868 52.0037895, 4.3806406 52.0035912, 4.3805553 52.0035565, 4.3805497 52.0035298))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,
relation,1854013,"POLYGON ((4.3712045 52.0233657, 4.3709289 52.0232903, 4.3708459 52.0232592, 4.3705991 52.0231596, 4.3704959 52.0231043, 4.3704664 52.0231428, 4.370423 52.0231792, 4.3705162 52.0232171, 4.3706095 52.023242, 4.3707566 52.023311, 4.3709355 52.0233583, 4.3710474 52.023427, 4.3711443 52.0234688, 4.3712722 52.0235208, 4.3714121 52.023563, 4.3715128 52.0236024, 4.3716175 52.0236468, 4.3718799 52.0238058, 4.3720403 52.0238917, 4.3725606 52.0240628, 4.3727238 52.0241125, 4.3728926 52.0241724, 4.3728935 52.024132, 4.3729278 52.0241157, 4.3729753 52.0241119, 4.3730462 52.0241229, 4.3731 52.0241422, 4.3731397 52.0241821, 4.3731658 52.0242242, 4.3731893 52.024239, 4.373314 52.0242673, 4.373421 52.0243309, 4.3734777 52.0243713, 4.3734916 52.0244422, 4.3736401 52.0245066, 4.3737722 52.0245465, 4.373842 52.0245735, 4.3738962 52.0245982, 4.3739817 52.0246205, 4.3740555 52.0246453, 4.3741137 52.02467, 4.3741678 52.0246994, 4.3742262 52.0247145, 4.3742699 52.0247149, 4.3742881 52.0246823, 4.3741865 52.0246255, 4.3739993 52.0245635, 4.3740587 52.0244857, 4.3741885 52.0243311, 4.3740536 52.0242779, 4.3737771 52.0243151, 4.3734934 52.0243127, 4.3733324 52.0242026, 4.3731883 52.0241325, 4.373047 52.0240875, 4.3727168 52.0240071, 4.3725955 52.0239749, 4.3723872 52.0238998, 4.3722868 52.0238405, 4.3721621 52.02374, 4.3719152 52.0235665, 4.3717487 52.0234409, 4.371464 52.0234028, 4.3712045 52.0233657), (4.3714893 52.0234401, 4.3715919 52.0234775, 4.3716506 52.023494, 4.371754 52.0235016, 4.3717907 52.0235157, 4.3718124 52.0235342, 4.3718449 52.0235732, 4.3718664 52.0236029, 4.3719133 52.0236536, 4.3720154 52.0237115, 4.3720959 52.0237532, 4.3721467 52.0237924, 4.372168 52.0238313, 4.3721745 52.0238701, 4.3721632 52.0238838, 4.3721044 52.0238628, 4.3720316 52.0238189, 4.3719222 52.0237472, 4.3718602 52.0237101, 4.371773 52.0236431, 4.3716889 52.0236036, 4.3716265 52.0235848, 4.3715564 52.0235797, 4.3715305 52.023575, 4.371472 52.0235517, 4.3714356 52.0235239, 4.3714071 52.0234759, 4.3714041 52.0234461, 4.371408 52.0234371, 4.3714598 52.0234376, 4.3714893 52.0234401))",,,,,3dShapes,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,
