id,x,y,centroid,geometry,elevation
6832,-0.9830937290711882,-3.128870796364963,0,POINT (83528.52344 444798.4688),0.0
6842,-0.9816478368214896,-3.122291513921659,0,POINT (83803.19531 445799.2813),0.0
6845,-0.9796030753041,-3.1218129882139105,0,POINT (84123.08594 445856.9375),0.0
6846,-0.9792651606183044,-3.1235531239398604,0,POINT (84161.83594 445586.625),0.0
6847,-0.9810462008315858,-3.1241765077081665,0,POINT (83881.59375 445504.625),0.0
6848,-0.980601537228784,-3.1253815704814185,0,POINT (83941 445315.7813),0.0
6849,-0.9804401131611222,-3.1258034410667865,0,POINT (83962.6875 445249.625),0.0
6850,-0.9787143417673552,-3.1251243790090117,0,POINT (84234.82031 445340.625),0.0
6851,-0.9801559146602364,-3.1185782821107173,0,POINT (84062.70313 446358.8125),0.0
6852,-0.9770994870734266,-3.1145633310866887,0,POINT (84566.42188 446952.5313),0.0
6853,-0.978086149167964,-3.121497176644016,0,POINT (84360.09375 445893.6875),0.0
6855,-0.9872954864161372,-3.1249341657175345,0,POINT (82909.36719 445436.875),0.0
6856,-0.9869178835463802,-3.126186268116058,0,POINT (82958.02344 445241.3125),0.0
6857,-0.9777091403865514,-3.124619802322599,0,POINT (84394.17188 445410.4063),0.0
6863,-0.9800586780058084,-3.1298350839682745,0,POINT (83990.38281 444626.4375),0.0
6866,-0.9797515074502692,-3.1315719138146108,0,POINT (84024.40625 444356.8438),0.0
6867,-0.974251187230744,-3.1299887054242,0,POINT (84887.28125 444557.5313),0.0
6874,-0.9757824204079572,-3.133299228906601,0,POINT (84624.82031 444060.1563),0.0
6881,-0.9629107901017672,-3.127861722342061,0,POINT (86657.44531 444796.5313),0.0
6882,-0.9627774837457392,-3.127838131629234,0,POINT (86678.24219 444799.125),0.0
6883,-0.9610468303273376,-3.134551860444005,0,POINT (86894.01563 443752.8125),0.0
6884,-0.9609042798832096,-3.1345446664067302,0,POINT (86916.11719 443752.8125),0.0
6885,-0.9619417667386134,-3.130769996475192,0,POINT (86784.82813 444341.5938),0.0
6886,-0.9620989886294832,-3.130820387105792,0,POINT (86760.125 444335.0625),0.0
6887,-0.958965688564238,-3.1414295004631496,0,POINT (87162.77344 442678.4688),0.0
6888,-0.9591448823051516,-3.141295355288509,0,POINT (87136.09375 442700.5),0.0
6889,-0.9808625502723572,-3.12983299139748,0,POINT (83866.08594 444633.0313),0.0
6891,-0.9829701066131498,-3.131636056898204,0,POINT (83526.16406 444372.0938),0.0
6895,-0.9821696475741916,-3.1349408864906505,0,POINT (83624.28906 443857.4063),0.0
6896,-0.983045269260646,-3.1352603405445425,0,POINT (83486.39063 443815.0938),0.0
6897,-0.984635827631406,-3.1359288966578345,0,POINT (83235.21094 443724.6563),0.0
6898,-0.9849770940470344,-3.1345851260742723,0,POINT (83192.875 443934.0625),0.0
6901,-0.9851953791903962,-3.1320124726020766,0,POINT (83179.10938 444331.5625),0.0
6902,-0.9839030410869316,-3.131556451557616,0,POINT (83382.50781 444391.625),0.0
6906,-0.9867497211919724,-3.1334868837710745,0,POINT (82927.27344 444116.875),0.0
6908,-0.986195900373806,-3.1323310028610245,0,POINT (83021.90625 444290.375),0.0
6914,-0.9898327339431836,-3.132456077622061,0,POINT (82458.50781 444299.5625),0.0
6915,-0.9891948761146088,-3.13514388003536,0,POINT (82536.24219 443881.0625),0.0
6916,-0.9903876413088388,-3.1333634162561945,0,POINT (82365.63281 444164.3125),0.0
6917,-0.9906305097722272,-3.1325817464121166,0,POINT (82334.15625 444286.4688),0.0
6919,-0.9758523447471016,-3.1269725852633963,0,POINT (84663.05469 445034),0.0
6920,-0.9777179281931334,-3.1277616446991665,0,POINT (84368.44531 444927.1563),0.0
6921,-0.9805628996090698,-3.1295344227895567,0,POINT (83914.74219 444676.625),0.0
6922,-0.9839172467695652,-3.130665229195237,0,POINT (83387.23438 444528.8438),0.0
6926,-0.9914083420857794,-3.1329932235753253,0,POINT (82210.66406 444229.25),0.0
6930,-0.9871110626061445,-3.139270678251028,0,POINT (82826.42188 443229.8438),0.0
6931,-0.9869536794412616,-3.1391869244441253,0,POINT (82851.41406 443241.5),0.0
6934,-0.9926617015791288,-3.1292521289562627,0,POINT (82045.96094 444814.5938),0.0
6935,-0.9921507096531424,-3.1298237598035694,0,POINT (82120.53125 444722.6563),0.0
6936,-0.9935136376975908,-3.127503181491705,0,POINT (81927.83594 445090.3125),0.0
6937,-0.993802826339922,-3.1272292323021507,0,POINT (81885.25 445134.7188),0.0
6938,-0.9949383184264018,-3.125248058903601,0,POINT (81725.09375 445448.375),0.0
6939,-0.9948390121117506,-3.125179418726408,0,POINT (81740.98438 445458.1563),0.0
6940,-0.995909457650714,-3.1236670172175747,0,POINT (81587.24219 445699.1875),0.0
6941,-0.9959733067495056,-3.123265181973616,0,POINT (81580.5 445761.5),0.0
6942,-0.998777500573014,-3.118294059798051,0,POINT (81185.64844 446548.125),0.0
6943,-0.9989221029461396,-3.117428412939133,0,POINT (81170.03906 446682.4063),0.0
6944,-0.9990679015885184,-3.1108471672038926,0,POINT (81198.80469 447695.7813),0.0
6945,-0.9991148950625496,-3.111486552555357,0,POINT (81186.55469 447597.8125),0.0
6946,-0.9954630223307264,-3.100833302232945,0,POINT (81834.125 449207.5625),0.0
6947,-0.995423337113629,-3.1010733099908165,0,POINT (81838.39063 449170.3438),0.0
6948,-0.9931686227183546,-3.0964066265393666,0,POINT (82223.25781 449870.3125),0.0
6949,-0.9948300380748348,-3.0980868941968764,0,POINT (81953.35938 449624.9375),0.0
6950,-0.9939908009201004,-3.099434004699728,0,POINT (82072.60156 449411.2188),0.0
6951,-0.9970334909958538,-3.104993097334849,0,POINT (81558.94531 448580.1563),0.0
6952,-0.9969307009690836,-3.105081336039967,0,POINT (81574.14844 448565.7813),0.0
6953,-0.9969930484085892,-3.123134675925073,0,POINT (81423.83594 445789.5625),0.0
6954,-0.994761194814528,-3.1219849561064907,0,POINT (81777.89844 445948.9375),0.0
6955,-0.9951374284796032,-3.122945323933694,0,POINT (81712.24219 445804.1563),0.0
6956,-0.9963616071480826,-3.1246875079101004,0,POINT (81509.375 445545.75),0.0
6957,-0.9960592702765813,-3.12442589669704,0,POINT (81558.16406 445583.625),0.0
6958,-0.9950870590895564,-3.1235069162510327,0,POINT (81715.65625 445717.375),0.0
6959,-0.9979382720115282,-3.1079276629553427,0,POINT (81396.20313 448135.9375),0.0
6960,-0.9978448718908662,-3.107319412016308,0,POINT (81415.38281 448228.75),0.0
6961,-0.9904857606172172,-3.0927146333745,0,POINT (82666.67969 450417.0313),0.0
6962,-0.9902965073908212,-3.0927521618178955,0,POINT (82695.64063 450409.7813),0.0
6963,-0.9911090197348276,-3.134190854897275,0,POINT (82247.63281 444042.6563),0.0
6967,-0.9815721325698356,-3.128492949605546,0,POINT (83766.75781 444844.7188),0.0
6971,-0.9790200817679922,-3.1287740648099955,0,POINT (84159.22656 444781.5625),0.0
6973,-0.9758309892148982,-3.127123452170985,0,POINT (84665.1875 445010.625),0.0
6975,-0.9775793026198304,-3.128109094933955,0,POINT (84387.1875 444872.625),0.0
6976,-0.9789655918065489,-3.1289025278487146,0,POINT (84166.65625 444761.375),0.0
6977,-0.9801135753733016,-3.129359285303663,0,POINT (83985.58594 444700.0625),0.0
6978,-0.9815765722995776,-3.0922605237417384,0,POINT (84047.29688 450417.2813),0.0
6979,-0.984945473375673,-3.0933405776246885,0,POINT (83518.17969 450277.5),0.0
6980,-0.9702200504524894,-3.141763610007108,0,POINT (85419.50781 442714.5313),0.0
6981,-0.9989704554930832,-3.1236530863901333,0,POINT (81114.03125 445725.3125),0.0
6982,-0.9978524985786928,-3.11017954250286,0,POINT (81391.91406 447788.9375),0.0
6983,-0.999504475911669,-3.1093977111690108,0,POINT (81142.60938 447922.125),0.0
6984,-1.0014509970930512,-3.1083344601806475,0,POINT (80849.96875 448100.9063),0.0
6985,-0.9987468423938236,-3.110360630919879,0,POINT (81252.23438 447768.0938),0.0
6986,-0.9979482270710338,-3.1105119592846058,0,POINT (81374.52344 447738.5625),0.0
6987,-0.9754784722932652,-3.1066486137216875,0,POINT (84878.39063 448157.1875),0.0
6988,-0.970741913998517,-3.113422834612256,0,POINT (85558.21875 447078.4375),0.0
6990,-0.9693070636173728,-3.130948758328383,0,POINT (85644.42969 444371.3438),0.0
6991,-0.9675668234945578,-3.1303848372202983,0,POINT (85917.91406 444444.5625),0.0
6992,-0.9655191975241728,-3.1294613149301367,0,POINT (86241.71094 444570.7188),0.0
6993,-0.9955801647729556,-3.096846800638443,0,POINT (81847.0625 449821.5),0.0
6996,-0.9787047802736084,-3.113516253156454,0,POINT (84326.34375 447126.0938),0.0
7014,-0.9796847074392578,-3.09628182475505,0,POINT (84308.53125 449784.1875),0.0
7015,-0.9798648740837756,-3.0957613538266653,0,POINT (84284.71875 449865.625),0.0
7016,-0.9770323376847372,-3.1000065222646778,0,POINT (84689.65625 449190.75),0.0
7017,-0.9763118969112978,-3.1008474941624917,0,POINT (84794.50781 449055.8125),0.0
7018,-0.9720527712634806,-3.107106493840601,0,POINT (85404.45313 448060.0938),0.0
7019,-0.9719587606782492,-3.107052360145379,0,POINT (85419.40625 448067.6875),0.0
7020,-0.9680556732884076,-3.1127912243211937,0,POINT (85978.42969 447154.6875),0.0
7021,-0.967538271952611,-3.1132886554385397,0,POINT (86054.57813 447074.1563),0.0
7022,-0.9660303005779308,-3.116815287020032,0,POINT (86260.46094 446520),0.0
7023,-0.9658951876447096,-3.116771889559033,0,POINT (86281.6875 446525.625),0.0
7024,-0.9633478774686662,-3.1263395362798283,0,POINT (86601.61719 445034.0938),0.0
7025,-0.9634283960429952,-3.125531036537278,0,POINT (86595.41406 445159.0938),0.0
7026,-0.9927024151294191,-3.09569010432276,0,POINT (82300.89844 449976.8438),0.0
7027,-0.9926318649111694,-3.095908846944499,0,POINT (82310.10156 449942.6563),0.0
7028,-0.9957950004190226,-3.1020552570862407,0,POINT (81773.28906 449022.25),0.0
7029,-0.9958869468674282,-3.101885379215405,0,POINT (81760.39844 449049.0938),0.0
7030,-0.9974783085024412,-3.10630852172604,0,POINT (81479.92969 448381.3438),0.0
7031,-0.9984048650899804,-3.109285602251505,0,POINT (81313.48438 447930.75),0.0
7032,-0.9995989162499328,-3.1141312522048734,0,POINT (81091.10156 447194.8438),0.0
7033,-0.9993008466617328,-3.1157904396971245,0,POINT (81124.25 446937.3125),0.0
7034,-0.9964712550610516,-3.122709109774048,0,POINT (81507.83594 445850.9375),0.0
7035,-0.9964794811723696,-3.122335316886663,0,POINT (81509.47656 445908.5),0.0
7036,-0.9944471190831148,-3.126094961759656,0,POINT (81794.45313 445314.25),0.0
7037,-0.994336077189991,-3.126081793757585,0,POINT (81811.72656 445315.4063),0.0
7038,-0.990930582353128,-3.1323810806065597,0,POINT (82289.3125 444319.6875),0.0
7039,-0.992700674005084,-3.128903497807475,0,POINT (82042.64844 444868.5313),0.0
7040,-0.9880526872602554,-3.137602237853921,0,POINT (82693.76563 443493.9063),0.0
7041,-0.9886633439305154,-3.136069895926575,0,POINT (82611.24219 443734.4375),0.0
7042,-0.9699947203503588,-3.1100211629122225,0,POINT (85700.07031 447595.8125),0.0
7043,-0.9698972305064107,-3.109945725702767,0,POINT (85715.72656 447606.6563),0.0
7044,-0.9646111726137224,-3.1214831170199,0,POINT (86443.80469 445790.9688),0.0
7045,-0.9645096701110476,-3.1214477202172253,0,POINT (86459.77344 445795.625),0.0
7046,-0.9601035490612436,-3.1373803473522925,0,POINT (87018.05469 443310.3125),0.0
7047,-0.9602343289575942,-3.1374137564513327,0,POINT (86997.57031 443306.1875),0.0
7048,-0.991888203798144,-3.130641832926493,0,POINT (82154.75781 444594.75),0.0
7049,-0.9871076994988024,-3.125545035044216,0,POINT (82933.65625 445341.4375),0.0
7052,-0.9707191802911516,-3.1274328517940564,0,POINT (85453.27344 444923.2188),0.0
7055,-0.972574211965923,-3.1133060802142536,0,POINT (85275.82813 447110.6563),0.0
7056,-0.9794894427751244,-3.103168659776939,0,POINT (84285.29688 448723.625),0.0
7057,-0.9787210736774212,-3.1025977079297684,0,POINT (84408.50781 448805.4375),0.0
7059,-0.9833088274892736,-3.1157264741881905,0,POINT (83597.34375 446822.0625),0.0
7061,-0.9816521611011308,-3.113814855043152,0,POINT (83868.32813 447103.1563),0.0
7063,-0.9800444320224284,-3.1124388559319374,0,POINT (84127.57813 447302.25),0.0
7064,-0.9825944048850496,-3.114607505977115,0,POINT (83716.49219 446988.5938),0.0
7065,-0.9921455228248718,-3.124913572706621,0,POINT (82159.55469 445477.9688),0.0
7066,-0.9941684225115835,-3.1306564777116184,0,POINT (81802.02344 444610.3438),0.0
7069,-0.9792053455993588,-3.1337125819899923,0,POINT (84092.25781 444023.25),0.0
7070,-0.9841208309905332,-3.12426934376268,0,POINT (83405.4375 445514.3438),0.0
7071,-0.9843313176372596,-3.1208810697249043,0,POINT (83399.21094 446037.1875),0.0
7072,-0.983962217654952,-3.122217994200546,0,POINT (83445.89844 445828.6563),0.0
7074,-0.9821668815591678,-3.130086244311653,0,POINT (83662.41406 444604.25),0.0
7076,-0.9852062505395704,-3.118165536523211,0,POINT (83285.02344 446461.7188),0.0
7077,-0.9836043530805284,-3.113039843588549,0,POINT (83572.51563 447237.5938),0.0
7078,-0.9871729576788012,-3.131693248152723,0,POINT (82875.76563 444396.125),0.0
7079,-0.987547321033375,-3.1299023686109053,0,POINT (82831.79688 444674.5625),0.0
7080,-0.9857856222484692,-3.1147959172352206,0,POINT (83221.625 446984.5313),0.0
7081,-0.978545738599118,-3.1051136320245507,0,POINT (84416.10156 448417.1563),0.0
7082,-0.987967575932279,-3.1319184502446284,0,POINT (82751.13 444367.69),0.0
7083,-0.98461612782029,-3.093280363851943,0,POINT (83569.55469 450284.1875),0.0
7084,-0.9842772056014086,-3.0957106654465822,0,POINT (83603.07031 449907.8438),0.0
7094,-0.968515750237773,-3.125343221227773,0,POINT (85810.17969 445227.5313),0.0
7095,-0.9870390581434286,-3.132811160489993,0,POINT (82887.78125 444223.0938),0.0
7096,-0.9872381342311612,-3.1227867980217088,0,POINT (82934.92969 445766.75),0.0
7097,-0.9775802230653832,-3.121284021938756,0,POINT (84439.97656 445922.5313),0.0
7098,-0.9782496744689791,-3.123138411577419,0,POINT (84322.07813 445642.5),0.0
7113,-0.9766743773822189,-3.097037038414866,0,POINT (84768.00781 449644.5938),0.0
10000,-0.966900445287728,-3.124519271747861,0,POINT (86066.33594 445341.7188),0.0
10001,-0.9664711257799188,-3.1273190122871286,0,POINT (86111.07031 444907.6875),0.0
10002,-0.9657927473704172,-3.126977172526218,0,POINT (86218.61768 444955.0012),0.0
10003,-0.9671773509818418,-3.12391747995514,0,POINT (86028.17188 445436.4453),0.0
10004,-0.9779666238658428,-3.098912272058309,0,POINT (84553.71387 449366.3018),0.0
10005,-0.9706390807781738,-3.1085883662263853,0,POINT (85611.53906 447821.1875),0.0
10006,-0.969648308558726,-3.1110784880323616,0,POINT (85745.44531 447430.5),0.0
10007,-0.991471946229908,-3.1308983434488837,0,POINT (82217.13281 444552.0313),0.0
10008,-0.9952650190868528,-3.0997687331830304,0,POINT (81873.02344 449369.7188),0.0
10009,-0.9935603174121704,-3.097901154544588,0,POINT (82151.07813 449643.5625),0.0
10010,-0.9998420814532908,-3.1113185941849566,0,POINT (81075.4375 447629.3438),0.0
