,id,a_node,b_node,length,road_type,geometry,capacity_cars,type_bike,speed_car,speed_bike,free_flow_time_car
921,115582,6874,5018,257.27585,10,"LINESTRING (84441.8203125 444113.625, 84457.84375 444074.46875, 84468.8984375 444021.34375, 84536.7734375 444039.6875, 84624.8203125 444060.15625)",1200.0,None,35.0,15,26.462658857142856
922,115601,6867,6874,799.80946,10,"LINESTRING (84887.28125 444557.53125, 84921.046875 444438.40625, 84940.328125 444369.53125, 84964.0625 444314.53125, 84967.8125 444270.8125, 84998.375 444165.5, 84905.734375 444133.4375, 84847.6171875 444118.59375, 84821.6328125 444103.40625, 84760.4140625 444084.65625, 84707.0625 444073.96875, 84675.9765625 444075.34375, 84624.8203125 444060.15625)",1200.0,None,35.0,15,82.26611588571429
923,115602,6874,6867,799.80946,10,"LINESTRING (84887.28125 444557.53125, 84921.046875 444438.40625, 84940.328125 444369.53125, 84964.0625 444314.53125, 84967.8125 444270.8125, 84998.375 444165.5, 84905.734375 444133.4375, 84847.6171875 444118.59375, 84821.6328125 444103.40625, 84760.4140625 444084.65625, 84707.0625 444073.96875, 84675.9765625 444075.34375, 84624.8203125 444060.15625)",1200.0,None,35.0,15,82.26611588571429
924,115611,6695,6866,343.43329,10,"LINESTRING (84343.8125 444442.65625, 84328.7734375 444450.03125, 84302.1796875 444440.96875, 84285.390625 444447.9375, 84159.421875 444412.96875, 84143.328125 444395.46875, 84087.328125 444380.75, 84062.1328125 444366.0625, 84024.40625 444356.84375)",1200.0,None,35.0,15,35.324566971428574
925,115612,6866,6695,343.43329,10,"LINESTRING (84343.8125 444442.65625, 84328.7734375 444450.03125, 84302.1796875 444440.96875, 84285.390625 444447.9375, 84159.421875 444412.96875, 84143.328125 444395.46875, 84087.328125 444380.75, 84062.1328125 444366.0625, 84024.40625 444356.84375)",1200.0,None,35.0,15,35.324566971428574
926,115641,6699,6867,527.4561,10,"LINESTRING (84493.546875 444599.25, 84534.6328125 444563.65625, 84548.9296875 444534.125, 84557.2578125 444487.21875, 84570.1171875 444443.78125, 84715.0546875 444484.625, 84732.2578125 444516.78125, 84781.6171875 444530.25, 84841.453125 444545.96875, 84887.28125 444557.53125)",1200.0,None,35.0,15,54.25262742857143
927,115642,6867,6699,527.4561,10,"LINESTRING (84493.546875 444599.25, 84534.6328125 444563.65625, 84548.9296875 444534.125, 84557.2578125 444487.21875, 84570.1171875 444443.78125, 84715.0546875 444484.625, 84732.2578125 444516.78125, 84781.6171875 444530.25, 84841.453125 444545.96875, 84887.28125 444557.53125)",1200.0,None,35.0,15,54.25262742857143
928,115651,5018,6695,386.61036,10,"LINESTRING (84441.8203125 444113.625, 84427.125 444165.125, 84402.4765625 444187.71875, 84385.359375 444260.3125, 84388.1015625 444282.90625, 84413.421875 444339.96875, 84406.59375 444407.53125, 84343.8125 444442.65625)",1200.0,None,35.0,15,39.765637028571426
929,115652,6695,5018,386.61036,10,"LINESTRING (84441.8203125 444113.625, 84427.125 444165.125, 84402.4765625 444187.71875, 84385.359375 444260.3125, 84388.1015625 444282.90625, 84413.421875 444339.96875, 84406.59375 444407.53125, 84343.8125 444442.65625)",1200.0,None,35.0,15,39.765637028571426
930,115661,6693,6863,502.58857,10,"LINESTRING (84469.6484375 444720.8125, 84447.046875 444711.78125, 84385.453125 444720.15625, 84337.1640625 444711.0625, 84328.7734375 444698.46875, 84295.875 444686.59375, 84281.1875 444693.59375, 84230.609375 444673.21875, 84129.0234375 444649.40625, 84020.15625 444623.875, 83990.3828125 444626.4375)",1200.0,None,35.0,15,51.69482434285714
931,115662,6863,6693,502.58857,10,"LINESTRING (84469.6484375 444720.8125, 84447.046875 444711.78125, 84385.453125 444720.15625, 84337.1640625 444711.0625, 84328.7734375 444698.46875, 84295.875 444686.59375, 84281.1875 444693.59375, 84230.609375 444673.21875, 84129.0234375 444649.40625, 84020.15625 444623.875, 83990.3828125 444626.4375)",1200.0,None,35.0,15,51.69482434285714
932,115671,6690,6693,177.39013,10,"LINESTRING (84531.8203125 444854.40625, 84548.3359375 444811.53125, 84546.96875 444773.90625, 84469.6484375 444720.8125)",1200.0,None,35.0,15,18.245841942857144
933,115672,6693,6690,177.39013,10,"LINESTRING (84531.8203125 444854.40625, 84548.3359375 444811.53125, 84546.96875 444773.90625, 84469.6484375 444720.8125)",1200.0,None,35.0,15,18.245841942857144
934,115681,6829,6967,317.82332,10,"LINESTRING (83733.8984375 445129.125, 83745.6796875 445051.71875, 83713.359375 445038.75, 83733.8984375 444944.3125, 83746.21875 444935.0625, 83766.7578125 444844.71875)",1200.0,None,35.0,15,32.69039862857143
935,115682,6967,6829,317.82332,10,"LINESTRING (83733.8984375 445129.125, 83745.6796875 445051.71875, 83713.359375 445038.75, 83733.8984375 444944.3125, 83746.21875 444935.0625, 83766.7578125 444844.71875)",1200.0,None,35.0,15,32.69039862857143
936,115721,6815,6817,437.48277,10,"LINESTRING (83168.65625 445508.625, 83198.6015625 445509.78125, 83276.09375 445536.8125, 83310.1328125 445540.0625, 83327.75 445476.59375, 83313.3671875 445466.03125, 83262.3828125 445448.5625, 83269.796875 445412.5, 83271.125 445387.34375, 83290.2109375 445297.71875)",1200.0,None,35.0,15,44.998227771428574
937,115722,6817,6815,437.48277,10,"LINESTRING (83168.65625 445508.625, 83198.6015625 445509.78125, 83276.09375 445536.8125, 83310.1328125 445540.0625, 83327.75 445476.59375, 83313.3671875 445466.03125, 83262.3828125 445448.5625, 83269.796875 445412.5, 83271.125 445387.34375, 83290.2109375 445297.71875)",1200.0,None,35.0,15,44.998227771428574
938,115771,6806,6808,295.34051,10,"LINESTRING (83063.8515625 445803.34375, 83031.0078125 445948.1875, 82988.0625 445942.0625, 82962.328125 446042.25)",1200.0,None,35.0,15,30.37788102857143
939,115772,6808,6806,295.34051,10,"LINESTRING (83063.8515625 445803.34375, 83031.0078125 445948.1875, 82988.0625 445942.0625, 82962.328125 446042.25)",1200.0,None,35.0,15,30.37788102857143
940,115781,5660,6826,331.40218,10,"LINESTRING (83065.296875 445003.59375, 83337.7578125 445025.5, 83395.6640625 445029.75)",1200.0,None,35.0,15,34.087081371428575
941,115782,6826,5660,331.40218,10,"LINESTRING (83065.296875 445003.59375, 83337.7578125 445025.5, 83395.6640625 445029.75)",1200.0,None,35.0,15,34.087081371428575
942,115811,5857,6895,407.97755,10,"LINESTRING (83558.4296875 444251.75, 83551.625 444199.59375, 83553.34375 444072, 83565.328125 443997.5625, 83578.515625 443964.4375, 83591.6484375 443923.1875, 83624.2890625 443857.40625)",1200.0,None,35.0,15,41.96340514285715
943,115812,6895,5857,407.97755,10,"LINESTRING (83558.4296875 444251.75, 83551.625 444199.59375, 83553.34375 444072, 83565.328125 443997.5625, 83578.515625 443964.4375, 83591.6484375 443923.1875, 83624.2890625 443857.40625)",1200.0,None,35.0,15,41.96340514285715
944,115851,5504,6855,429.33965,10,"LINESTRING (82700.40625 445701.75, 82729.3046875 445555.5, 82761.5234375 445435.4375, 82774.203125 445420.625, 82818.359375 445421.5625, 82909.3671875 445436.875)",1200.0,None,35.0,15,44.16064971428572
945,115852,6855,5504,429.33965,10,"LINESTRING (82700.40625 445701.75, 82729.3046875 445555.5, 82761.5234375 445435.4375, 82774.203125 445420.625, 82818.359375 445421.5625, 82909.3671875 445436.875)",1200.0,None,35.0,15,44.16064971428572
946,115861,6811,7070,150.66665,11,"LINESTRING (83438.2578125 445728.09375, 83407.6640625 445672.875, 83405.4375 445514.34375)",1500.0,None,40.0,15,13.5599985
947,115862,7070,6811,150.66665,11,"LINESTRING (83438.2578125 445728.09375, 83407.6640625 445672.875, 83405.4375 445514.34375)",1500.0,None,40.0,15,13.5599985
948,115871,6816,7070,284.86213,11,"LINESTRING (83395.6640625 445300.6875, 83405.4375 445514.34375)",1500.0,None,40.0,15,25.6375917
949,115872,7070,6816,284.86213,11,"LINESTRING (83395.6640625 445300.6875, 83405.4375 445514.34375)",1500.0,None,40.0,15,25.6375917
950,115881,6715,7071,200.30591,11,"LINESTRING (83370.7578125 446234.65625, 83371.203125 446174.09375, 83399.2109375 446037.1875)",1500.0,None,40.0,15,18.0275319
951,115882,7071,6715,200.30591,11,"LINESTRING (83370.7578125 446234.65625, 83371.203125 446174.09375, 83399.2109375 446037.1875)",1500.0,None,40.0,15,18.0275319
952,115901,6810,7072,347.93013,10,"LINESTRING (83141.8359375 445690.90625, 83167.0703125 445719.75, 83181.484375 445750.375, 83445.8984375 445828.65625)",1200.0,None,35.0,15,35.78709908571429
953,115902,7072,6810,347.93013,10,"LINESTRING (83141.8359375 445690.90625, 83167.0703125 445719.75, 83181.484375 445750.375, 83445.8984375 445828.65625)",1200.0,None,35.0,15,35.78709908571429
954,115911,6811,7072,102.68133999999999,11,"LINESTRING (83438.2578125 445728.09375, 83451.8125 445779.21875, 83445.8984375 445828.65625)",1500.0,None,40.0,15,9.2413206
955,115912,7072,6811,102.68133999999999,11,"LINESTRING (83438.2578125 445728.09375, 83451.8125 445779.21875, 83445.8984375 445828.65625)",1500.0,None,40.0,15,9.2413206
956,115921,7071,7072,213.69372,11,"LINESTRING (83399.2109375 446037.1875, 83445.8984375 445828.65625)",1500.0,None,40.0,15,19.2324348
957,115922,7072,7071,213.69372,11,"LINESTRING (83399.2109375 446037.1875, 83445.8984375 445828.65625)",1500.0,None,40.0,15,19.2324348
958,115931,6715,6808,478.12641,10,"LINESTRING (83370.7578125 446234.65625, 83254.296875 446198.15625, 83229.171875 446166.1875, 83226.078125 446136.8125, 83210.171875 446113.90625, 82962.328125 446042.25)",1200.0,None,35.0,15,49.17871645714286
959,115932,6808,6715,478.12641,10,"LINESTRING (83370.7578125 446234.65625, 83254.296875 446198.15625, 83229.171875 446166.1875, 83226.078125 446136.8125, 83210.171875 446113.90625, 82962.328125 446042.25)",1200.0,None,35.0,15,49.17871645714286
960,115941,6850,6857,173.98719000000003,10,"LINESTRING (84234.8203125 445340.625, 84310.3984375 445375.375, 84394.171875 445410.40625)",1200.0,None,35.0,15,17.89582525714286
961,115942,6857,6850,173.98719000000003,10,"LINESTRING (84234.8203125 445340.625, 84310.3984375 445375.375, 84394.171875 445410.40625)",1200.0,None,35.0,15,17.89582525714286
962,115971,6922,7074,489.00226000000004,9,"LINESTRING (83387.234375 444528.84375, 83662.4140625 444604.25)",3400.0,None,50.0,15,35.208162720000004
963,115972,7074,6922,489.00226000000004,9,"LINESTRING (83387.234375 444528.84375, 83662.4140625 444604.25)",3400.0,None,50.0,15,35.208162720000004
964,115981,6921,7074,58.81787,9,"LINESTRING (83914.7421875 444676.625, 83662.4140625 444604.25)",3400.0,None,50.0,15,4.23488664
965,115982,7074,6921,58.81787,9,"LINESTRING (83914.7421875 444676.625, 83662.4140625 444604.25)",3400.0,None,50.0,15,4.23488664
966,115991,6709,6842,662.58514,10,"LINESTRING (84107.6953125 446163.59375, 83997.84375 446142.4375, 83779.453125 446074.5, 83745.53125 446059.6875, 83735.6328125 446042.375, 83751.828125 445925.40625, 83757.2578125 445913.53125, 83777.96875 445909.15625, 83803.1953125 445799.28125)",1200.0,None,35.0,15,68.1516144
967,115992,6842,6709,662.58514,10,"LINESTRING (84107.6953125 446163.59375, 83997.84375 446142.4375, 83779.453125 446074.5, 83745.53125 446059.6875, 83735.6328125 446042.375, 83751.828125 445925.40625, 83757.2578125 445913.53125, 83777.96875 445909.15625, 83803.1953125 445799.28125)",1200.0,None,35.0,15,68.1516144
968,116001,6678,6849,573.8138,10,"LINESTRING (84306.59375 445105.28125, 84017.3515625 444995.40625, 83980.8515625 445103.375, 83989.1484375 445149.84375, 83962.6875 445249.625)",1200.0,None,35.0,15,59.02084800000001
969,116002,6849,6678,573.8138,10,"LINESTRING (84306.59375 445105.28125, 84017.3515625 444995.40625, 83980.8515625 445103.375, 83989.1484375 445149.84375, 83962.6875 445249.625)",1200.0,None,35.0,15,59.02084800000001
970,116021,6669,6684,661.0673099999999,11,"LINESTRING (85166.8125 444476.40625, 85315.328125 444002.34375, 85472.3203125 444050.75)",1500.0,None,40.0,15,59.496057900000004
971,116022,6684,6669,661.0673099999999,11,"LINESTRING (85166.8125 444476.40625, 85315.328125 444002.34375, 85472.3203125 444050.75)",1500.0,None,40.0,15,59.496057900000004
972,116041,6657,7052,802.3815199999999,10,"LINESTRING (85190.2109375 445681.125, 85369.3125 445185.1875, 85453.2734375 444923.21875)",1200.0,None,35.0,15,82.53067062857143
973,116042,7052,6657,802.3815199999999,10,"LINESTRING (85190.2109375 445681.125, 85369.3125 445185.1875, 85453.2734375 444923.21875)",1200.0,None,35.0,15,82.53067062857143
974,116061,6638,6640,374.80471,10,"LINESTRING (85859.59375 446644.65625, 85897.3125 446556.65625, 85722.2578125 446475.40625, 85636.1875 446475.40625)",1200.0,None,35.0,15,38.5513416
975,116062,6640,6638,374.80471,10,"LINESTRING (85859.59375 446644.65625, 85897.3125 446556.65625, 85722.2578125 446475.40625, 85636.1875 446475.40625)",1200.0,None,35.0,15,38.5513416
976,116071,6550,6627,304.31324,10,"LINESTRING (85091.15625 446864.40625, 85183.6015625 446760.4375, 85244.3984375 446606.84375)",1200.0,None,35.0,15,31.300790399999997
977,116072,6627,6550,304.31324,10,"LINESTRING (85091.15625 446864.40625, 85183.6015625 446760.4375, 85244.3984375 446606.84375)",1200.0,None,35.0,15,31.300790399999997
978,116081,6547,6628,675.58032,10,"LINESTRING (84948.765625 446995.875, 84718.7578125 446872.09375, 84891.65625 446539.25, 84920.1953125 446512.21875)",1200.0,None,35.0,15,69.48826148571429
979,116082,6628,6547,675.58032,10,"LINESTRING (84948.765625 446995.875, 84718.7578125 446872.09375, 84891.65625 446539.25, 84920.1953125 446512.21875)",1200.0,None,35.0,15,69.48826148571429
980,116091,6615,6635,260.84553999999997,8,"LINESTRING (85734.4609375 447055.53125, 85793.8359375 447036.375, 85891.5078125 447008.3125, 85971.78125 446954.15625)",1800.0,None,50.0,15,18.780878879999996
981,116092,6635,6615,260.84553999999997,8,"LINESTRING (85734.4609375 447055.53125, 85793.8359375 447036.375, 85891.5078125 447008.3125, 85971.78125 446954.15625)",1800.0,None,50.0,15,18.780878879999996
982,116101,6634,6638,422.60674,10,"LINESTRING (85982.4140625 446922.21875, 86032.703125 446810.96875, 86062.7265625 446741.90625, 85859.59375 446644.65625)",1200.0,None,35.0,15,43.46812182857143
983,116102,6638,6634,422.60674,10,"LINESTRING (85982.4140625 446922.21875, 86032.703125 446810.96875, 86062.7265625 446741.90625, 85859.59375 446644.65625)",1200.0,None,35.0,15,43.46812182857143
984,116111,6745,6768,497.31946,10,"LINESTRING (82652.9453125 447710.9375, 82531.40625 447634.46875, 82718.6640625 447334.375)",1200.0,None,35.0,15,51.15285874285714
985,116112,6768,6745,497.31946,10,"LINESTRING (82652.9453125 447710.9375, 82531.40625 447634.46875, 82718.6640625 447334.375)",1200.0,None,35.0,15,51.15285874285714
986,116141,6734,6746,1609.64346,10,"LINESTRING (82279.8125 446951.5625, 82094.1171875 447569.5, 82119.0546875 447773.96875, 82477.9140625 448018.28125, 82734.625 448216.4375)",1200.0,None,35.0,15,165.56332731428571
987,116142,6746,6734,1609.64346,10,"LINESTRING (82279.8125 446951.5625, 82094.1171875 447569.5, 82119.0546875 447773.96875, 82477.9140625 448018.28125, 82734.625 448216.4375)",1200.0,None,35.0,15,165.56332731428571
988,116151,5013,6801,692.9700399999999,10,"LINESTRING (82288.890625 446919.34375, 82398.6171875 447002.6875, 82496.5 446843.90625, 82507.6953125 446849.125, 82577.875 446734.9375, 82615.1953125 446684.1875, 82658.484375 446585.65625, 82682.40625 446539.875)",1200.0,None,35.0,15,71.27691839999999
989,116152,6801,5013,692.9700399999999,10,"LINESTRING (82288.890625 446919.34375, 82398.6171875 447002.6875, 82496.5 446843.90625, 82507.6953125 446849.125, 82577.875 446734.9375, 82615.1953125 446684.1875, 82658.484375 446585.65625, 82682.40625 446539.875)",1200.0,None,35.0,15,71.27691839999999
990,116161,6734,6736,576.9171699999999,10,"LINESTRING (82279.8125 446951.5625, 82401.9140625 447042.25, 82737.46875 447302.78125)",1200.0,None,35.0,15,59.34005177142856
991,116162,6736,6734,576.9171699999999,10,"LINESTRING (82279.8125 446951.5625, 82401.9140625 447042.25, 82737.46875 447302.78125)",1200.0,None,35.0,15,59.34005177142856
992,116171,6740,6743,339.61134999999996,10,"LINESTRING (82959.8984375 447495.15625, 82924.828125 447565.96875, 82832 447686.46875, 82792.859375 447739.4375, 82776.3984375 447778.75)",1200.0,None,35.0,15,34.931453142857144
993,116172,6743,6740,339.61134999999996,10,"LINESTRING (82959.8984375 447495.15625, 82924.828125 447565.96875, 82832 447686.46875, 82792.859375 447739.4375, 82776.3984375 447778.75)",1200.0,None,35.0,15,34.931453142857144
994,116181,6743,6749,260.41740000000004,10,"LINESTRING (82776.3984375 447778.75, 82835.3359375 447809.90625, 82926.7265625 447841.21875, 83017.3359375 447876.25)",1200.0,None,35.0,15,26.785789714285716
995,116182,6749,6743,260.41740000000004,10,"LINESTRING (82776.3984375 447778.75, 82835.3359375 447809.90625, 82926.7265625 447841.21875, 83017.3359375 447876.25)",1200.0,None,35.0,15,26.785789714285716
996,116191,6746,6757,666.06736,10,"LINESTRING (82734.625 448216.4375, 82824.21875 448089.0625, 82779.3671875 448048.5625, 82703.484375 447985.28125, 82586.5 447913.34375, 82679.6484375 447720.9375)",1200.0,None,35.0,15,68.5097856
997,116192,6757,6746,666.06736,10,"LINESTRING (82734.625 448216.4375, 82824.21875 448089.0625, 82779.3671875 448048.5625, 82703.484375 447985.28125, 82586.5 447913.34375, 82679.6484375 447720.9375)",1200.0,None,35.0,15,68.5097856
998,116201,6737,6740,314.70206,10,"LINESTRING (83135.609375 447345.03125, 83069.0546875 447467.9375, 83035.515625 447545.21875, 82959.8984375 447495.15625)",1200.0,None,35.0,15,32.36935474285715
999,116202,6740,6737,314.70206,10,"LINESTRING (83135.609375 447345.03125, 83069.0546875 447467.9375, 83035.515625 447545.21875, 82959.8984375 447495.15625)",1200.0,None,35.0,15,32.36935474285715
1000,116221,5013,6802,507.69335000000007,10,"LINESTRING (82288.890625 446919.34375, 82344.984375 446732.09375, 82427.484375 446430.96875)",1200.0,None,35.0,15,52.21988742857143
1001,116222,6802,5013,507.69335000000007,10,"LINESTRING (82288.890625 446919.34375, 82344.984375 446732.09375, 82427.484375 446430.96875)",1200.0,None,35.0,15,52.21988742857143
1002,116231,6787,6801,326.11454000000003,10,"LINESTRING (82905.15625 446450.71875, 82821.0078125 446598.4375, 82792.8671875 446603.5625, 82682.40625 446539.875)",1200.0,None,35.0,15,33.54320982857143
1003,116232,6801,6787,326.11454000000003,10,"LINESTRING (82905.15625 446450.71875, 82821.0078125 446598.4375, 82792.8671875 446603.5625, 82682.40625 446539.875)",1200.0,None,35.0,15,33.54320982857143
1004,116241,5016,5259,312.28831,10,"LINESTRING (83143.6953125 446921.40625, 83246.9140625 446746.5, 83329.5546875 446817.875)",1200.0,None,35.0,15,32.12108331428571
1005,116242,5259,5016,312.28831,10,"LINESTRING (83143.6953125 446921.40625, 83246.9140625 446746.5, 83329.5546875 446817.875)",1200.0,None,35.0,15,32.12108331428571
1006,116271,6715,7076,245.99409,8,"LINESTRING (83370.7578125 446234.65625, 83367.3046875 446289.3125, 83328.125 446381.40625, 83285.0234375 446461.71875)",1800.0,None,50.0,15,17.711574480000003
1007,116272,7076,6715,245.99409,8,"LINESTRING (83370.7578125 446234.65625, 83367.3046875 446289.3125, 83328.125 446381.40625, 83285.0234375 446461.71875)",1800.0,None,50.0,15,17.711574480000003
1008,116281,6784,7076,144.64891,8,"LINESTRING (83217 446589.375, 83285.0234375 446461.71875)",1800.0,None,50.0,15,10.414721519999999
1009,116282,7076,6784,144.64891,8,"LINESTRING (83217 446589.375, 83285.0234375 446461.71875)",1800.0,None,50.0,15,10.414721519999999
1010,116311,6778,7076,486.23499,10,"LINESTRING (83475.640625 446791.40625, 83517.953125 446720.6875, 83550.375 446666.6875, 83375.1484375 446546.96875, 83359.46875 446510.71875, 83285.0234375 446461.71875)",1200.0,None,35.0,15,50.01274182857143
1011,116312,7076,6778,486.23499,10,"LINESTRING (83475.640625 446791.40625, 83517.953125 446720.6875, 83550.375 446666.6875, 83375.1484375 446546.96875, 83359.46875 446510.71875, 83285.0234375 446461.71875)",1200.0,None,35.0,15,50.01274182857143
1012,116321,7061,7063,326.92519,10,"LINESTRING (83868.328125 447103.15625, 84048.796875 447244.96875, 84127.578125 447302.25)",1200.0,None,35.0,15,33.62659097142857
1013,116322,7063,7061,326.92519,16,"LINESTRING (83868.328125 447103.15625, 84048.796875 447244.96875, 84127.578125 447302.25)",,None,,15,
1014,116331,6525,6775,320.26466999999997,10,"LINESTRING (83639.53125 447093.4375, 83530.2890625 447006.28125, 83571.84375 446931.46875, 83571.84375 446904.15625, 83519.3203125 446861.5625)",1200.0,None,35.0,15,32.94150891428571
1015,116332,6775,6525,320.26466999999997,10,"LINESTRING (83639.53125 447093.4375, 83530.2890625 447006.28125, 83571.84375 446931.46875, 83571.84375 446904.15625, 83519.3203125 446861.5625)",1200.0,None,35.0,15,32.94150891428571
1016,116341,6525,7077,158.97207,11,"LINESTRING (83639.53125 447093.4375, 83572.515625 447237.59375)",1500.0,None,40.0,15,14.3074863
1017,116342,7077,6525,158.97207,11,"LINESTRING (83639.53125 447093.4375, 83572.515625 447237.59375)",1500.0,None,40.0,15,14.3074863
1018,116351,6766,7077,297.79073999999997,11,"LINESTRING (83584.7890625 447534, 83572.703125 447428.03125, 83564.4609375 447336.0625, 83572.515625 447237.59375)",1500.0,None,40.0,15,26.8011666
1019,116352,7077,6766,297.79073999999997,11,"LINESTRING (83584.7890625 447534, 83572.703125 447428.03125, 83564.4609375 447336.0625, 83572.515625 447237.59375)",1500.0,None,40.0,15,26.8011666
1020,116361,6497,6516,597.96971,10,"LINESTRING (83762.828125 447696.84375, 83914.96875 447815.90625, 84119.8046875 447466.78125)",1200.0,None,35.0,15,61.505455885714284
1021,116362,6516,6497,597.96971,10,"LINESTRING (83762.828125 447696.84375, 83914.96875 447815.90625, 84119.8046875 447466.78125)",1200.0,None,35.0,15,61.505455885714284
1022,116371,6770,7059,360.29458,6,"LINESTRING (83403.5234375 447125.75, 83441.671875 447064.46875, 83510.4609375 446954.09375, 83597.34375 446822.0625)",4000.0,None,80.0,15,16.2132561
1023,116372,7059,6770,360.29458,6,"LINESTRING (83403.5234375 447125.75, 83441.671875 447064.46875, 83510.4609375 446954.09375, 83597.34375 446822.0625)",4000.0,None,80.0,15,16.2132561
1024,116381,6759,6770,461.8876,6,"LINESTRING (83159.0078125 447513.28125, 83178.078125 447456.09375, 83234.6171875 447345.0625, 83260.5 447305.53125, 83293.1875 447266.0625, 83349.0390625 447196.59375, 83403.5234375 447125.75)",4000.0,None,80.0,15,20.784942
1025,116382,6770,6759,461.8876,6,"LINESTRING (83159.0078125 447513.28125, 83178.078125 447456.09375, 83234.6171875 447345.0625, 83260.5 447305.53125, 83293.1875 447266.0625, 83349.0390625 447196.59375, 83403.5234375 447125.75)",4000.0,None,80.0,15,20.784942
1026,116391,6753,6764,394.84671,10,"LINESTRING (83292.4140625 447804.34375, 83136.71875 447752.09375, 83199.0625 447530.0625)",1200.0,None,35.0,15,40.61280445714286
1027,116392,6764,6753,394.84671,10,"LINESTRING (83292.4140625 447804.34375, 83136.71875 447752.09375, 83199.0625 447530.0625)",1200.0,None,35.0,15,40.61280445714286
1028,116401,6751,6753,109.67965000000001,10,"LINESTRING (83274.6171875 447912.21875, 83277.953125 447865.53125, 83292.4140625 447804.34375)",1200.0,None,35.0,15,11.28133542857143
1029,116402,6753,6751,109.67965000000001,10,"LINESTRING (83274.6171875 447912.21875, 83277.953125 447865.53125, 83292.4140625 447804.34375)",1200.0,None,35.0,15,11.28133542857143
1030,116431,6490,6491,1164.0218499999999,10,"LINESTRING (83660.734375 448969.3125, 83460.5390625 448821.3125, 83263.5625 448661.6875, 82986.78125 448452.25, 82739.1328125 448258.5)",1200.0,None,35.0,15,119.72796171428571
1031,116432,6491,6490,1164.0218499999999,10,"LINESTRING (83660.734375 448969.3125, 83460.5390625 448821.3125, 83263.5625 448661.6875, 82986.78125 448452.25, 82739.1328125 448258.5)",1200.0,None,35.0,15,119.72796171428571
1032,116451,6447,6490,794.22551,10,"LINESTRING (84002.5078125 448384.75, 83965.9609375 448407.34375, 83937.6484375 448428.875, 83901.15625 448419.9375, 83868.1171875 448412.65625, 83813.5625 448563.5, 83760.03125 448703.8125, 83679.7421875 448735.4375, 83673.2578125 448763, 83703.265625 448829.5, 83660.734375 448969.3125)",1200.0,None,35.0,15,81.69176674285714
1033,116452,6490,6447,794.22551,10,"LINESTRING (84002.5078125 448384.75, 83965.9609375 448407.34375, 83937.6484375 448428.875, 83901.15625 448419.9375, 83868.1171875 448412.65625, 83813.5625 448563.5, 83760.03125 448703.8125, 83679.7421875 448735.4375, 83673.2578125 448763, 83703.265625 448829.5, 83660.734375 448969.3125)",1200.0,None,35.0,15,81.69176674285714
1034,116481,5002,6451,980.06034,10,"LINESTRING (83994.7734375 448646.78125, 83890.078125 448660.90625, 83837.96875 448688.71875, 83767.3125 448769.75, 83730.8203125 448865.96875, 83709.2890625 448963.875, 83655.65625 449187.46875, 83635.78125 449461.5)",1200.0,None,35.0,15,100.8062064
1035,116482,6451,5002,980.06034,10,"LINESTRING (83994.7734375 448646.78125, 83890.078125 448660.90625, 83837.96875 448688.71875, 83767.3125 448769.75, 83730.8203125 448865.96875, 83709.2890625 448963.875, 83655.65625 449187.46875, 83635.78125 449461.5)",1200.0,None,35.0,15,100.8062064
1036,116491,6479,6483,696.10208,10,"LINESTRING (84893.328125 448756.5, 84914.7578125 448712.75, 84925.4765625 448720.5, 84996.5546875 448600.71875, 85065.6796875 448482.875, 85025.7578125 448436.1875, 84931.3046875 448369.96875, 84834.9140625 448305.71875, 84835.8828125 448270.625, 84820.3046875 448244.375)",1200.0,None,35.0,15,71.59907108571429
1037,116492,6483,6479,696.10208,10,"LINESTRING (84893.328125 448756.5, 84914.7578125 448712.75, 84925.4765625 448720.5, 84996.5546875 448600.71875, 85065.6796875 448482.875, 85025.7578125 448436.1875, 84931.3046875 448369.96875, 84834.9140625 448305.71875, 84835.8828125 448270.625, 84820.3046875 448244.375)",1200.0,None,35.0,15,71.59907108571429
1038,116511,6531,6558,212.39811,10,"LINESTRING (84492.53125 447195.875, 84541.3125 447072.46875, 84558.8359375 446994.71875)",1200.0,None,35.0,15,21.84666274285714
1039,116512,6558,6531,212.39811,10,"LINESTRING (84492.53125 447195.875, 84541.3125 447072.46875, 84558.8359375 446994.71875)",1200.0,None,35.0,15,21.84666274285714
1040,116521,6562,6588,317.68981,10,"LINESTRING (84856.1015625 447379.65625, 84879.625 447323.46875, 84991.9921875 447397.9375, 85045.5625 447441.09375, 85092.6015625 447465.90625)",1200.0,None,35.0,15,32.67666617142857
1041,116522,6588,6562,317.68981,10,"LINESTRING (84856.1015625 447379.65625, 84879.625 447323.46875, 84991.9921875 447397.9375, 85045.5625 447441.09375, 85092.6015625 447465.90625)",1200.0,None,35.0,15,32.67666617142857
1042,116531,6673,6680,1047.0379599999999,11,"LINESTRING (84985.8671875 445185.6875, 84933.4765625 445380.21875, 85070.640625 445420.6875, 85079.6328125 445452.1875, 85050.3984375 445539.875, 85016.6796875 445571.375, 84942.46875 445782.71875, 84841.2734375 446072.8125)",1500.0,None,40.0,15,94.2334164
1043,116532,6680,6673,1047.0379599999999,11,"LINESTRING (84985.8671875 445185.6875, 84933.4765625 445380.21875, 85070.640625 445420.6875, 85079.6328125 445452.1875, 85050.3984375 445539.875, 85016.6796875 445571.375, 84942.46875 445782.71875, 84841.2734375 446072.8125)",1500.0,None,40.0,15,94.2334164
